date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2019-11-04,87d88cba80cd67d705f61405fbe40da9,,12.0,1219.0,,,,480.0,96,168.0
2019-11-05,87d88cba80cd67d705f61405fbe40da9,7.0,13.0,1208.0,,,,525.0,66,175.0
2019-11-06,87d88cba80cd67d705f61405fbe40da9,,36.0,1112.0,,,,540.0,91,292.0
2019-11-07,87d88cba80cd67d705f61405fbe40da9,8.0,16.0,1270.0,,,,285.0,58,125.0
2019-11-08,87d88cba80cd67d705f61405fbe40da9,,17.0,1212.0,,,,615.0,62,210.0
2019-11-09,87d88cba80cd67d705f61405fbe40da9,40.0,19.0,1255.0,,,,450.0,56,98.0
2019-11-10,87d88cba80cd67d705f61405fbe40da9,,11.0,1102.0,,,,390.0,77,327.0
2019-11-11,87d88cba80cd67d705f61405fbe40da9,,79.0,1162.0,,,,255.0,69,199.0
2019-11-12,87d88cba80cd67d705f61405fbe40da9,,44.0,1303.0,,,,600.0,38,92.0
2019-11-13,87d88cba80cd67d705f61405fbe40da9,,42.0,1367.0,,,,585.0,46,31.0
2019-11-14,87d88cba80cd67d705f61405fbe40da9,,48.0,1299.0,,,,420.0,67,92.0
2019-11-15,87d88cba80cd67d705f61405fbe40da9,5.0,230.0,931.0,,,,525.0,63,272.0
2019-11-16,87d88cba80cd67d705f61405fbe40da9,,12.0,1092.0,,,,435.0,81,334.0
2019-11-17,87d88cba80cd67d705f61405fbe40da9,,236.0,1063.0,,,,375.0,62,141.0
2019-11-18,87d88cba80cd67d705f61405fbe40da9,,338.0,892.0,,,,465.0,55,210.0
2019-11-19,87d88cba80cd67d705f61405fbe40da9,,2.0,1106.0,,,,570.0,65,333.0
2019-11-20,87d88cba80cd67d705f61405fbe40da9,,323.0,1018.0,,,,615.0,25,99.0
2019-11-21,87d88cba80cd67d705f61405fbe40da9,,527.0,840.0,,,,570.0,33,72.0
2019-11-22,87d88cba80cd67d705f61405fbe40da9,,169.0,1001.0,,,,375.0,57,239.0
2019-11-23,87d88cba80cd67d705f61405fbe40da9,7.0,12.0,1125.0,,,,495.0,57,261.0
2019-11-24,87d88cba80cd67d705f61405fbe40da9,6.0,376.0,983.0,,,,570.0,37,75.0
2019-11-25,87d88cba80cd67d705f61405fbe40da9,,102.0,1191.0,,,,540.0,53,146.0
2019-11-26,87d88cba80cd67d705f61405fbe40da9,8.0,32.0,1358.0,,,,495.0,44,42.0
2019-11-27,87d88cba80cd67d705f61405fbe40da9,,63.0,1302.0,,,,570.0,42,74.0
2019-11-28,87d88cba80cd67d705f61405fbe40da9,,161.0,1171.0,,,,540.0,21,108.0
2019-11-29,87d88cba80cd67d705f61405fbe40da9,,64.0,1234.0,,,,630.0,52,142.0
2019-11-30,87d88cba80cd67d705f61405fbe40da9,,153.0,934.0,,,,495.0,44,348.0
2019-12-01,87d88cba80cd67d705f61405fbe40da9,,90.0,1269.0,,,,480.0,46,81.0
2019-12-02,87d88cba80cd67d705f61405fbe40da9,,,1399.0,,,,555.0,32,41.0
2019-12-03,87d88cba80cd67d705f61405fbe40da9,,43.0,1340.0,,,,495.0,50,57.0
2019-12-04,87d88cba80cd67d705f61405fbe40da9,,59.0,1242.0,,,,555.0,43,138.0
2019-12-05,87d88cba80cd67d705f61405fbe40da9,,45.0,1347.0,,,,495.0,35,48.0
2019-12-06,87d88cba80cd67d705f61405fbe40da9,,94.0,1260.0,,,,645.0,36,86.0
2019-12-07,87d88cba80cd67d705f61405fbe40da9,,59.0,1290.0,,,,540.0,55,91.0
2019-12-08,87d88cba80cd67d705f61405fbe40da9,,36.0,1358.0,,,,585.0,40,46.0
2019-12-09,87d88cba80cd67d705f61405fbe40da9,,89.0,1259.0,,,,705.0,64,92.0
2019-12-10,87d88cba80cd67d705f61405fbe40da9,,92.0,1204.0,,,,525.0,40,144.0
2019-12-11,87d88cba80cd67d705f61405fbe40da9,,75.0,1187.0,,,,345.0,45,178.0
2019-12-12,87d88cba80cd67d705f61405fbe40da9,,42.0,1376.0,,,,510.0,11,22.0
2019-12-21,87d88cba80cd67d705f61405fbe40da9,,108.0,1190.0,,,,885.0,1,142.0
2019-12-22,87d88cba80cd67d705f61405fbe40da9,,78.0,1260.0,,,,510.0,17,102.0
2019-12-23,87d88cba80cd67d705f61405fbe40da9,3.0,120.0,1151.0,,,,570.0,33,166.0
2019-12-24,87d88cba80cd67d705f61405fbe40da9,,67.0,1190.0,,,,480.0,23,183.0
2019-12-25,87d88cba80cd67d705f61405fbe40da9,,54.0,1188.0,,,,450.0,42,197.0
2019-12-26,87d88cba80cd67d705f61405fbe40da9,,84.0,1170.0,,,,480.0,37,186.0
2019-12-27,87d88cba80cd67d705f61405fbe40da9,2.0,72.0,1095.0,,,,510.0,44,270.0
2019-12-28,87d88cba80cd67d705f61405fbe40da9,,57.0,1302.0,,,,435.0,26,81.0
2019-12-29,87d88cba80cd67d705f61405fbe40da9,,106.0,1220.0,,,,585.0,32,113.0
2019-12-30,87d88cba80cd67d705f61405fbe40da9,,56.0,1238.0,,,,510.0,42,146.0
2019-12-31,87d88cba80cd67d705f61405fbe40da9,,106.0,1181.0,,,,495.0,52,153.0
2020-01-01,87d88cba80cd67d705f61405fbe40da9,,34.0,1274.0,,,,405.0,55,131.0
2020-01-02,87d88cba80cd67d705f61405fbe40da9,10.0,45.0,1321.0,,,,540.0,42,64.0
2020-01-03,87d88cba80cd67d705f61405fbe40da9,,335.0,919.0,,,,495.0,49,185.0
2020-01-04,87d88cba80cd67d705f61405fbe40da9,,,1281.0,,,,585.0,69,159.0
2020-01-05,87d88cba80cd67d705f61405fbe40da9,,29.0,1236.0,,,,405.0,40,176.0
2020-01-06,87d88cba80cd67d705f61405fbe40da9,,,1305.0,,,,465.0,48,135.0
2020-01-07,87d88cba80cd67d705f61405fbe40da9,,,1360.0,,,,615.0,42,80.0
2020-01-08,87d88cba80cd67d705f61405fbe40da9,,53.0,1280.0,,,,585.0,67,107.0
2020-01-09,87d88cba80cd67d705f61405fbe40da9,,,1330.0,,,,570.0,44,110.0
2020-01-10,87d88cba80cd67d705f61405fbe40da9,,12.0,1245.0,,,,540.0,34,182.0
2020-01-11,87d88cba80cd67d705f61405fbe40da9,,,1327.0,,,,675.0,62,113.0
2020-01-12,87d88cba80cd67d705f61405fbe40da9,,,1324.0,,,,495.0,57,116.0
2020-01-13,87d88cba80cd67d705f61405fbe40da9,,,1325.0,,,,480.0,57,115.0
2020-01-14,87d88cba80cd67d705f61405fbe40da9,,,1329.0,,,,480.0,49,111.0
2020-01-15,87d88cba80cd67d705f61405fbe40da9,,,1309.0,,,,615.0,52,131.0
2020-01-16,87d88cba80cd67d705f61405fbe40da9,26.0,,1310.0,,,,660.0,48,93.0
2020-01-17,87d88cba80cd67d705f61405fbe40da9,,,1313.0,,,,585.0,70,127.0
2020-01-18,87d88cba80cd67d705f61405fbe40da9,,,1111.0,,,,600.0,34,328.0
2020-01-19,87d88cba80cd67d705f61405fbe40da9,,,1376.0,,,,555.0,40,64.0
2020-01-20,87d88cba80cd67d705f61405fbe40da9,,,1351.0,,,,615.0,47,89.0
2020-01-21,87d88cba80cd67d705f61405fbe40da9,,,1332.0,,,,540.0,29,108.0
2020-01-22,87d88cba80cd67d705f61405fbe40da9,,,1316.0,,,,510.0,45,124.0
2020-01-23,87d88cba80cd67d705f61405fbe40da9,,,1330.0,,,,600.0,44,110.0
2020-01-24,87d88cba80cd67d705f61405fbe40da9,,,1336.0,,,,450.0,64,104.0
2020-01-25,87d88cba80cd67d705f61405fbe40da9,,48.0,1100.0,,,,480.0,66,290.0
2020-01-26,87d88cba80cd67d705f61405fbe40da9,,8.0,1341.0,,,,525.0,74,91.0
2020-01-27,87d88cba80cd67d705f61405fbe40da9,,,1331.0,,,,480.0,37,109.0
2020-01-28,87d88cba80cd67d705f61405fbe40da9,,,1342.0,,,,465.0,54,97.0
2020-01-29,87d88cba80cd67d705f61405fbe40da9,,,1342.0,,,,540.0,37,97.0
2020-01-30,87d88cba80cd67d705f61405fbe40da9,,,1332.0,,,,630.0,35,101.0
2020-01-31,87d88cba80cd67d705f61405fbe40da9,,235.0,1075.0,,,,555.0,65,130.0
2020-02-01,87d88cba80cd67d705f61405fbe40da9,,,1271.0,,,,435.0,79,168.0
2020-02-02,87d88cba80cd67d705f61405fbe40da9,,,1317.0,,,,570.0,57,123.0
2020-02-03,87d88cba80cd67d705f61405fbe40da9,,,1386.0,,,,255.0,46,54.0
2020-02-04,87d88cba80cd67d705f61405fbe40da9,,,1372.0,,,,525.0,63,68.0
2020-02-05,87d88cba80cd67d705f61405fbe40da9,,2.0,1343.0,,,,495.0,40,95.0
2020-02-06,87d88cba80cd67d705f61405fbe40da9,,,1333.0,,,,585.0,42,107.0
2020-02-07,87d88cba80cd67d705f61405fbe40da9,,,1318.0,,,,540.0,43,121.0
2020-02-08,87d88cba80cd67d705f61405fbe40da9,,,1328.0,,,,585.0,70,112.0
2020-02-09,87d88cba80cd67d705f61405fbe40da9,,,1317.0,,,,555.0,36,123.0
2020-02-10,87d88cba80cd67d705f61405fbe40da9,,,1361.0,,,,585.0,43,79.0
2020-02-11,87d88cba80cd67d705f61405fbe40da9,,,1325.0,,,,525.0,44,115.0
2020-02-12,87d88cba80cd67d705f61405fbe40da9,,,1309.0,,,,510.0,75,130.0
2020-02-13,87d88cba80cd67d705f61405fbe40da9,,,1331.0,,,,585.0,38,109.0
2020-02-14,87d88cba80cd67d705f61405fbe40da9,,,1367.0,,,,705.0,41,73.0
2020-02-15,87d88cba80cd67d705f61405fbe40da9,,12.0,1242.0,,,,555.0,65,186.0
2020-02-16,87d88cba80cd67d705f61405fbe40da9,,,1249.0,,,,465.0,43,185.0
2020-02-17,87d88cba80cd67d705f61405fbe40da9,,,1361.0,,,,555.0,42,79.0
2020-02-18,87d88cba80cd67d705f61405fbe40da9,,,1329.0,,,,615.0,42,111.0
2020-02-19,87d88cba80cd67d705f61405fbe40da9,,,1337.0,,,,645.0,35,103.0
2020-02-20,87d88cba80cd67d705f61405fbe40da9,,,1291.0,,,,540.0,72,149.0
2020-02-21,87d88cba80cd67d705f61405fbe40da9,,,1354.0,,,,555.0,45,86.0
2020-02-22,87d88cba80cd67d705f61405fbe40da9,,43.0,1155.0,,,,555.0,106,237.0
2020-02-23,87d88cba80cd67d705f61405fbe40da9,,,1295.0,,,,315.0,46,145.0
2020-02-24,87d88cba80cd67d705f61405fbe40da9,,,1321.0,,,,540.0,55,119.0
2020-02-25,87d88cba80cd67d705f61405fbe40da9,,,1372.0,,,,615.0,34,68.0
2020-02-26,87d88cba80cd67d705f61405fbe40da9,,,1357.0,,,,570.0,44,83.0
2020-02-27,87d88cba80cd67d705f61405fbe40da9,,,1294.0,,,,450.0,39,144.0
2020-02-28,87d88cba80cd67d705f61405fbe40da9,,,1338.0,,,,405.0,65,102.0
2020-02-29,87d88cba80cd67d705f61405fbe40da9,,4.0,1169.0,,,,345.0,75,267.0
2020-03-01,87d88cba80cd67d705f61405fbe40da9,,,1373.0,,,,405.0,65,67.0
2020-03-02,87d88cba80cd67d705f61405fbe40da9,,,1330.0,,,,495.0,35,110.0
2020-03-03,87d88cba80cd67d705f61405fbe40da9,,,1323.0,,,,675.0,49,117.0
2020-03-04,87d88cba80cd67d705f61405fbe40da9,,,875.0,,,,135.0,56,565.0
2020-03-05,87d88cba80cd67d705f61405fbe40da9,,,1336.0,,,,585.0,67,103.0
2020-03-06,87d88cba80cd67d705f61405fbe40da9,,1.0,1165.0,,,,450.0,67,273.0
2020-03-07,87d88cba80cd67d705f61405fbe40da9,,,1261.0,,,,585.0,45,175.0
2020-03-08,87d88cba80cd67d705f61405fbe40da9,,,1334.0,,,,555.0,40,106.0
2020-03-09,87d88cba80cd67d705f61405fbe40da9,,,1326.0,,,,600.0,45,114.0
2020-03-10,87d88cba80cd67d705f61405fbe40da9,,,1176.0,,,,600.0,38,263.0
2020-03-11,87d88cba80cd67d705f61405fbe40da9,,281.0,976.0,,,,405.0,34,182.0
2020-03-12,87d88cba80cd67d705f61405fbe40da9,,61.0,1308.0,,,,450.0,32,71.0
2020-03-13,87d88cba80cd67d705f61405fbe40da9,,32.0,1355.0,,,,510.0,28,53.0
2020-03-14,87d88cba80cd67d705f61405fbe40da9,,36.0,1326.0,,,,480.0,27,78.0
2020-03-15,87d88cba80cd67d705f61405fbe40da9,,197.0,1167.0,,,,525.0,28,75.0
2020-03-16,87d88cba80cd67d705f61405fbe40da9,,178.0,1121.0,,,,480.0,32,142.0
2020-03-17,87d88cba80cd67d705f61405fbe40da9,,36.0,1239.0,,,,555.0,44,164.0
2020-03-18,87d88cba80cd67d705f61405fbe40da9,,38.0,1250.0,,,,480.0,29,153.0
2020-03-19,87d88cba80cd67d705f61405fbe40da9,,85.0,1213.0,,,,540.0,28,141.0
2020-03-20,87d88cba80cd67d705f61405fbe40da9,,38.0,1283.0,,,,555.0,39,119.0
2020-03-21,87d88cba80cd67d705f61405fbe40da9,,54.0,1233.0,,,,510.0,44,152.0
2020-03-22,87d88cba80cd67d705f61405fbe40da9,,26.0,1289.0,,,,450.0,48,125.0
2020-03-23,87d88cba80cd67d705f61405fbe40da9,,36.0,1283.0,,,,540.0,29,121.0
2020-03-24,87d88cba80cd67d705f61405fbe40da9,,26.0,1276.0,,,,480.0,30,138.0
2020-03-25,87d88cba80cd67d705f61405fbe40da9,,37.0,1351.0,,,,600.0,35,52.0
2020-03-26,87d88cba80cd67d705f61405fbe40da9,,52.0,1307.0,,,,540.0,32,81.0
2020-03-27,87d88cba80cd67d705f61405fbe40da9,,31.0,1328.0,,,,540.0,18,81.0
2020-03-28,87d88cba80cd67d705f61405fbe40da9,34.0,30.0,1294.0,,,,555.0,32,82.0
2020-03-29,87d88cba80cd67d705f61405fbe40da9,,19.0,1335.0,,,,495.0,35,86.0
2020-03-30,87d88cba80cd67d705f61405fbe40da9,,45.0,1290.0,,,,540.0,39,105.0
2020-03-31,87d88cba80cd67d705f61405fbe40da9,,34.0,1325.0,,,,480.0,65,81.0
2020-04-01,87d88cba80cd67d705f61405fbe40da9,,39.0,1261.0,,,,495.0,57,140.0
2020-04-02,87d88cba80cd67d705f61405fbe40da9,,,1361.0,,,,525.0,62,79.0
2020-04-03,87d88cba80cd67d705f61405fbe40da9,,57.0,1288.0,,,,495.0,76,95.0
2020-04-04,87d88cba80cd67d705f61405fbe40da9,,40.0,1320.0,,,,630.0,52,81.0
2020-04-05,87d88cba80cd67d705f61405fbe40da9,5.0,31.0,1271.0,,,,495.0,49,133.0
2020-04-06,87d88cba80cd67d705f61405fbe40da9,,39.0,1259.0,,,,525.0,43,142.0
2020-04-07,87d88cba80cd67d705f61405fbe40da9,,45.0,1287.0,,,,480.0,62,108.0
2020-04-08,87d88cba80cd67d705f61405fbe40da9,,26.0,1348.0,,,,495.0,43,66.0
2020-04-09,87d88cba80cd67d705f61405fbe40da9,,50.0,1276.0,,,,495.0,51,114.0
2020-04-10,87d88cba80cd67d705f61405fbe40da9,,32.0,1291.0,,,,495.0,63,116.0
2020-04-11,87d88cba80cd67d705f61405fbe40da9,,41.0,1275.0,,,,450.0,37,124.0
2020-04-12,87d88cba80cd67d705f61405fbe40da9,,34.0,1310.0,,,,615.0,56,96.0
2020-04-13,87d88cba80cd67d705f61405fbe40da9,,,1264.0,,,,555.0,52,175.0
2020-04-14,87d88cba80cd67d705f61405fbe40da9,,37.0,1325.0,,,,405.0,37,78.0
2020-04-15,87d88cba80cd67d705f61405fbe40da9,,38.0,1293.0,,,,675.0,75,109.0
2020-04-16,87d88cba80cd67d705f61405fbe40da9,,38.0,1262.0,,,,570.0,59,140.0
2020-04-17,87d88cba80cd67d705f61405fbe40da9,,50.0,1217.0,,,,585.0,52,173.0
2020-04-18,87d88cba80cd67d705f61405fbe40da9,,40.0,1277.0,,,,480.0,52,122.0
2020-04-19,87d88cba80cd67d705f61405fbe40da9,,65.0,1208.0,,,,555.0,52,166.0
2020-04-20,87d88cba80cd67d705f61405fbe40da9,,40.0,1282.0,,,,495.0,65,118.0
2020-04-21,87d88cba80cd67d705f61405fbe40da9,,39.0,1206.0,,,,480.0,66,196.0
2020-04-22,87d88cba80cd67d705f61405fbe40da9,,36.0,1204.0,,,,585.0,76,200.0
2020-04-23,87d88cba80cd67d705f61405fbe40da9,,,1356.0,,,,510.0,49,84.0
2020-04-24,87d88cba80cd67d705f61405fbe40da9,,48.0,1220.0,,,,540.0,68,171.0
2020-04-25,87d88cba80cd67d705f61405fbe40da9,,37.0,1282.0,,,,495.0,52,121.0
2020-04-26,87d88cba80cd67d705f61405fbe40da9,,32.0,1297.0,,,,570.0,46,111.0
2020-04-27,87d88cba80cd67d705f61405fbe40da9,5.0,21.0,1362.0,,,,540.0,36,53.0
2020-04-28,87d88cba80cd67d705f61405fbe40da9,,38.0,1320.0,,,,540.0,38,82.0
2020-04-29,87d88cba80cd67d705f61405fbe40da9,,56.0,1265.0,,,,555.0,42,119.0
2020-04-30,87d88cba80cd67d705f61405fbe40da9,,50.0,1252.0,,,,585.0,43,138.0
2020-05-01,87d88cba80cd67d705f61405fbe40da9,,43.0,1349.0,,,,540.0,38,48.0
2020-05-02,87d88cba80cd67d705f61405fbe40da9,,47.0,1272.0,,,,510.0,41,121.0
2020-05-03,87d88cba80cd67d705f61405fbe40da9,,36.0,1311.0,,,,585.0,33,93.0
2020-05-04,87d88cba80cd67d705f61405fbe40da9,,19.0,1344.0,,,,585.0,30,78.0
2020-05-05,87d88cba80cd67d705f61405fbe40da9,,37.0,1320.0,,,,525.0,58,84.0
2020-05-06,87d88cba80cd67d705f61405fbe40da9,,,1357.0,,,,540.0,60,83.0
2020-05-07,87d88cba80cd67d705f61405fbe40da9,,25.0,1232.0,,,,525.0,53,183.0
2020-05-08,87d88cba80cd67d705f61405fbe40da9,,48.0,1301.0,,,,540.0,42,90.0
2020-05-09,87d88cba80cd67d705f61405fbe40da9,,49.0,1257.0,,,,570.0,51,134.0
2020-05-10,87d88cba80cd67d705f61405fbe40da9,,44.0,1250.0,,,,495.0,41,146.0
2020-05-11,87d88cba80cd67d705f61405fbe40da9,,45.0,1290.0,,,,510.0,43,104.0
2020-05-12,87d88cba80cd67d705f61405fbe40da9,,45.0,1287.0,,,,615.0,20,106.0
2020-05-13,87d88cba80cd67d705f61405fbe40da9,,37.0,1289.0,,,,600.0,38,114.0
2020-05-14,87d88cba80cd67d705f61405fbe40da9,,33.0,1268.0,,,,525.0,36,139.0
2020-05-15,87d88cba80cd67d705f61405fbe40da9,,119.0,1203.0,,,,525.0,34,118.0
2020-05-16,87d88cba80cd67d705f61405fbe40da9,,25.0,1308.0,,,,555.0,37,107.0
2020-05-17,87d88cba80cd67d705f61405fbe40da9,,,1350.0,,,,495.0,28,89.0
2020-05-18,87d88cba80cd67d705f61405fbe40da9,,35.0,1252.0,,,,495.0,23,153.0
2020-05-19,87d88cba80cd67d705f61405fbe40da9,1.0,33.0,1315.0,,,,450.0,27,91.0
2020-05-20,87d88cba80cd67d705f61405fbe40da9,,7.0,1225.0,,,,570.0,26,206.0
2020-05-21,87d88cba80cd67d705f61405fbe40da9,,114.0,1081.0,,,,450.0,37,244.0
2020-05-22,87d88cba80cd67d705f61405fbe40da9,,45.0,1170.0,,,,510.0,37,223.0
2020-05-23,87d88cba80cd67d705f61405fbe40da9,,35.0,1221.0,,,,555.0,36,184.0
2020-05-24,87d88cba80cd67d705f61405fbe40da9,,27.0,1191.0,,,,555.0,27,220.0
2020-05-25,87d88cba80cd67d705f61405fbe40da9,,59.0,1126.0,,,,555.0,30,254.0
2020-05-26,87d88cba80cd67d705f61405fbe40da9,,63.0,1054.0,,,,525.0,40,323.0
2020-05-27,87d88cba80cd67d705f61405fbe40da9,,151.0,1101.0,,,,480.0,26,187.0
2020-05-28,87d88cba80cd67d705f61405fbe40da9,,42.0,1197.0,,,,510.0,49,200.0
2020-05-29,87d88cba80cd67d705f61405fbe40da9,17.0,160.0,1170.0,,,,495.0,43,93.0
2020-05-30,87d88cba80cd67d705f61405fbe40da9,1.0,4.0,1386.0,,,,615.0,48,49.0
2020-05-31,87d88cba80cd67d705f61405fbe40da9,,,1411.0,,,,600.0,36,29.0
2020-06-01,87d88cba80cd67d705f61405fbe40da9,,,1363.0,,,,615.0,18,77.0
2020-06-02,87d88cba80cd67d705f61405fbe40da9,,178.0,1060.0,,,,510.0,28,202.0
2020-06-03,87d88cba80cd67d705f61405fbe40da9,,,1324.0,,,,570.0,36,116.0
2020-06-04,87d88cba80cd67d705f61405fbe40da9,69.0,60.0,1156.0,,,,465.0,30,154.0
2020-06-05,87d88cba80cd67d705f61405fbe40da9,,24.0,1330.0,,,,555.0,34,86.0
2020-06-06,87d88cba80cd67d705f61405fbe40da9,,,1311.0,,,,465.0,30,129.0
2020-06-07,87d88cba80cd67d705f61405fbe40da9,,73.0,1237.0,,,,480.0,21,130.0
2020-06-08,87d88cba80cd67d705f61405fbe40da9,,61.0,1289.0,,,,405.0,33,90.0
2020-06-09,87d88cba80cd67d705f61405fbe40da9,,383.0,915.0,,,,435.0,30,141.0
2020-06-10,87d88cba80cd67d705f61405fbe40da9,17.0,45.0,1173.0,,,,495.0,28,204.0
2020-06-11,87d88cba80cd67d705f61405fbe40da9,,66.0,1162.0,,,,570.0,36,211.0
2020-06-12,87d88cba80cd67d705f61405fbe40da9,,53.0,1188.0,,,,510.0,37,197.0
2020-06-13,87d88cba80cd67d705f61405fbe40da9,,97.0,1122.0,,,,480.0,33,221.0
2020-06-14,87d88cba80cd67d705f61405fbe40da9,,35.0,1197.0,,,,630.0,30,208.0
2020-06-15,87d88cba80cd67d705f61405fbe40da9,,186.0,1051.0,,,,465.0,31,203.0
2020-06-16,87d88cba80cd67d705f61405fbe40da9,,24.0,1249.0,,,,585.0,31,166.0
2020-06-17,87d88cba80cd67d705f61405fbe40da9,,42.0,1209.0,,,,405.0,38,189.0
2020-06-18,87d88cba80cd67d705f61405fbe40da9,,35.0,1305.0,,,,540.0,31,100.0
2020-06-19,87d88cba80cd67d705f61405fbe40da9,,158.0,1056.0,,,,465.0,34,224.0
2020-06-20,87d88cba80cd67d705f61405fbe40da9,,59.0,1278.0,,,,450.0,34,102.0
2020-06-21,87d88cba80cd67d705f61405fbe40da9,,82.0,1293.0,,,,450.0,21,65.0
2020-06-22,87d88cba80cd67d705f61405fbe40da9,10.0,100.0,1244.0,,,,585.0,30,86.0
2020-06-23,87d88cba80cd67d705f61405fbe40da9,,61.0,1255.0,,,,405.0,24,123.0
2020-06-24,87d88cba80cd67d705f61405fbe40da9,,130.0,1153.0,,,,540.0,34,157.0
2020-06-25,87d88cba80cd67d705f61405fbe40da9,,38.0,1282.0,,,,510.0,37,120.0
2020-06-26,87d88cba80cd67d705f61405fbe40da9,,57.0,1225.0,,,,540.0,28,158.0
2020-06-27,87d88cba80cd67d705f61405fbe40da9,,85.0,1235.0,,,,495.0,41,119.0
2020-06-28,87d88cba80cd67d705f61405fbe40da9,,85.0,1177.0,,,,645.0,19,178.0
2020-06-29,87d88cba80cd67d705f61405fbe40da9,,84.0,1125.0,,,,510.0,34,225.0
2020-06-30,87d88cba80cd67d705f61405fbe40da9,,56.0,1290.0,,,,525.0,29,92.0
2020-07-01,87d88cba80cd67d705f61405fbe40da9,,50.0,1278.0,,,,615.0,26,111.0
2020-07-02,87d88cba80cd67d705f61405fbe40da9,,41.0,1224.0,,,,465.0,27,174.0
2020-07-03,87d88cba80cd67d705f61405fbe40da9,,79.0,1224.0,,,,540.0,28,136.0
2020-07-04,87d88cba80cd67d705f61405fbe40da9,,50.0,1292.0,,,,525.0,26,98.0
2020-07-05,87d88cba80cd67d705f61405fbe40da9,,179.0,1042.0,,,,450.0,42,219.0
2020-07-06,87d88cba80cd67d705f61405fbe40da9,,37.0,1311.0,,,,705.0,27,92.0
2020-07-07,87d88cba80cd67d705f61405fbe40da9,15.0,115.0,1138.0,,,,480.0,34,168.0
2020-07-08,87d88cba80cd67d705f61405fbe40da9,,113.0,1158.0,,,,495.0,45,169.0
2020-07-09,87d88cba80cd67d705f61405fbe40da9,,48.0,1249.0,,,,570.0,32,142.0
2020-07-10,87d88cba80cd67d705f61405fbe40da9,,51.0,1310.0,,,,495.0,24,79.0
2020-07-11,87d88cba80cd67d705f61405fbe40da9,,51.0,1246.0,,,,195.0,35,143.0
2020-07-12,87d88cba80cd67d705f61405fbe40da9,,352.0,905.0,,,,600.0,36,183.0
2020-07-13,87d88cba80cd67d705f61405fbe40da9,,341.0,951.0,,,,600.0,14,148.0
2020-07-14,87d88cba80cd67d705f61405fbe40da9,,70.0,1197.0,,,,495.0,31,173.0
2020-07-15,87d88cba80cd67d705f61405fbe40da9,,77.0,1142.0,,,,495.0,24,221.0
2020-07-16,87d88cba80cd67d705f61405fbe40da9,,38.0,1317.0,,,,405.0,30,85.0
2020-07-17,87d88cba80cd67d705f61405fbe40da9,,98.0,1222.0,,,,435.0,39,120.0
2020-07-18,87d88cba80cd67d705f61405fbe40da9,,90.0,1272.0,,,,495.0,26,77.0
2020-07-19,87d88cba80cd67d705f61405fbe40da9,,27.0,1257.0,,,,555.0,29,156.0
2020-07-20,87d88cba80cd67d705f61405fbe40da9,,77.0,1253.0,,,,450.0,36,109.0
2020-07-21,87d88cba80cd67d705f61405fbe40da9,,116.0,1082.0,,,,405.0,50,241.0
2020-07-22,87d88cba80cd67d705f61405fbe40da9,,81.0,1278.0,,,,525.0,23,80.0
2020-07-23,87d88cba80cd67d705f61405fbe40da9,,75.0,1189.0,,,,540.0,25,173.0
2020-07-24,87d88cba80cd67d705f61405fbe40da9,,88.0,1228.0,,,,435.0,44,123.0
2020-07-25,87d88cba80cd67d705f61405fbe40da9,,66.0,1285.0,,,,540.0,44,87.0
2020-07-26,87d88cba80cd67d705f61405fbe40da9,,63.0,1278.0,,,,495.0,,98.0
2020-07-27,87d88cba80cd67d705f61405fbe40da9,,88.0,1215.0,,,,600.0,21,137.0
2020-07-28,87d88cba80cd67d705f61405fbe40da9,,66.0,1287.0,,,,465.0,35,86.0
2020-07-29,87d88cba80cd67d705f61405fbe40da9,,,1311.0,,,,585.0,19,128.0
2020-07-30,87d88cba80cd67d705f61405fbe40da9,,96.0,1224.0,,,,405.0,33,118.0
2020-07-31,87d88cba80cd67d705f61405fbe40da9,,101.0,1189.0,,,,630.0,30,149.0
2020-08-01,87d88cba80cd67d705f61405fbe40da9,,101.0,1214.0,,,,570.0,44,124.0
2020-08-02,87d88cba80cd67d705f61405fbe40da9,,37.0,1210.0,,,,570.0,32,193.0
2020-08-03,87d88cba80cd67d705f61405fbe40da9,,71.0,1232.0,,,,495.0,44,137.0
2020-08-04,87d88cba80cd67d705f61405fbe40da9,,37.0,1259.0,,,,525.0,35,143.0
2020-08-05,87d88cba80cd67d705f61405fbe40da9,,98.0,1181.0,,,,540.0,43,161.0
2020-08-06,87d88cba80cd67d705f61405fbe40da9,,56.0,1316.0,,,,645.0,41,68.0
2020-08-07,87d88cba80cd67d705f61405fbe40da9,,143.0,1178.0,,,,420.0,61,119.0
2020-08-08,87d88cba80cd67d705f61405fbe40da9,,146.0,1153.0,,,,405.0,28,140.0
2020-08-09,87d88cba80cd67d705f61405fbe40da9,7.0,35.0,1142.0,,,,600.0,29,226.0
2020-08-10,87d88cba80cd67d705f61405fbe40da9,,30.0,1222.0,,,,495.0,40,189.0
2020-08-11,87d88cba80cd67d705f61405fbe40da9,,104.0,1196.0,,,,570.0,21,140.0
2020-08-12,87d88cba80cd67d705f61405fbe40da9,,99.0,1159.0,,,,510.0,42,182.0
